name,longitude,latitude,prov,date,key,avg_min,norm_avg_min
Zanthoxylum americanum,-93.192219,44.910348,gbif,2018-08-10,1891328972,10874390.028357854,0.6552513627395932
Zanthoxylum americanum,-85.741988,39.763072,gbif,2018-08-04,1890694142,10818219.198402835,0.503603671035205
Zanthoxylum americanum,-88.117661,43.422092,gbif,2018-08-16,1898831276,10764473.142466683,0.35850228429302583
Zanthoxylum americanum,-87.662038,44.28221,gbif,2018-08-10,1891309418,10715169.99182959,0.22539567016864834
Zanthoxylum americanum,-78.154311,44.19768,gbif,2018-08-02,1978415973,10426038.440748584,-0.5551897752565953
Zanthoxylum americanum,-88.189142,43.599787,gbif,2018-08-27,1901048872,10760043.991156429,0.34654464412735025
Zanthoxylum americanum,-82.265956,42.655866,gbif,2018-08-27,1899796120,10579439.655356666,-0.14104349829052798
Zanthoxylum americanum,-89.31828,41.19402,gbif,2018-08-04,1890708068,10894166.456638435,0.7086429487515687
Zanthoxylum americanum,-89.325432,41.204127,gbif,2018-08-04,1890695587,10894021.61858804,0.7082519209524247
Zanthoxylum americanum,-94.387792,45.590368,gbif,2018-09-27,1914320766,10883581.077766785,0.6800649791366011
Zanthoxylum americanum,-75.709361,44.336743,gbif,2018-09-16,1933577865,10322928.087054942,-0.8335628585987016
Zanthoxylum americanum,-90.049732,42.446891,gbif,2018-09-13,1913691608,10870119.646311171,0.6437223612882368
Zanthoxylum americanum,-75.791951,45.370799,gbif,2018-09-28,1914325286,10329086.337024927,-0.81693706913405
Zanthoxylum americanum,-89.842855,43.865802,gbif,2018-09-05,1990451675,10806486.144732174,0.47192725629779847
Zanthoxylum americanum,-88.26872,41.752732,gbif,2018-09-08,1990586993,10834871.145593766,0.548559911772795
Zanthoxylum americanum,-74.366926,45.043935,gbif,2018-09-22,1914318728,10268757.979838585,-0.9798090815104504
Zanthoxylum americanum,-89.88442,43.867605,gbif,2018-09-07,1913158561,10807826.36792542,0.4755455356393593
Zanthoxylum americanum,-95.452024,44.737949,gbif,2018-09-02,1901080833,10952810.559503581,0.866967880725972
Zanthoxylum americanum,-93.529267,45.032158,gbif,2018-09-22,1914210769,10880050.442643214,0.6705331159405474
Zanthoxylum americanum,-89.158563,40.662642,gbif,2018-09-09,1913173375,10909405.60818022,0.7497849820221396
Zanthoxylum americanum,-89.847215,43.890206,gbif,2018-09-05,1901080922,10805662.046773234,0.469702390592387
Zanthoxylum americanum,-87.712053,42.060233,gbif,2018-10-20,1932321525,10802998.648750192,0.46251185837828385
Zanthoxylum americanum,-80.392457,43.304597,gbif,2018-10-12,1931487619,10493957.267088339,-0.37182532709118654
Zanthoxylum americanum,-89.60522,40.858444,gbif,2018-10-20,1932319910,10917610.888782855,0.7719372604230987
Zanthoxylum americanum,-73.343613,44.668252,gbif,2018-10-06,1920808559,10224367.001767606,-1.0996540145896831
Zanthoxylum americanum,-96.9382,33.051857,gbif,2018-10-23,1932348688,11492054.798319615,2.322797252427013
Zanthoxylum americanum,-87.790847,42.010053,gbif,2018-10-06,1932312827,10807766.982173825,0.47538520843470816
Zanthoxylum americanum,-96.938948,33.051445,gbif,2018-10-23,1932347746,11492097.60150761,2.322912810709882
Zanthoxylum americanum,-75.79729,45.371526,gbif,2018-10-08,1920821502,10329309.693777686,-0.8163340597783115
Zanthoxylum americanum,-81.182655,43.063957,gbif,2018-11-17,1945437989,10523540.874837285,-0.2919567221407469
Zanthoxylum americanum,-76.084808,42.991688,gbif,2018-11-03,1948739502,10335585.444035556,-0.7993910478790509
Zanthoxylum americanum,-87.965607,41.188251,gbif,2018-11-07,1935620130,10845936.52934161,0.5784337787697318
Zanthoxylum americanum,-81.702439,42.456169,gbif,2018-12-02,1948763249,10565025.4761139,-0.17995830534837495
Zanthoxylum americanum,-82.788961,42.211908,gbif,2018-12-19,1978463847,10615355.436797429,-0.04407955177927802
Zanthoxylum americanum,-79.97853,43.510387,gbif,2018-12-30,1986565869,10481198.34301873,-0.4062713444517499
Zanthoxylum americanum,-73.331436,44.077103,gbif,2018-12-08,1949999225,10221251.073154222,-1.1080662702411241
Zanthoxylum americanum,-87.827921,41.837333,gbif,2017-01-29,1453387052,10815792.764874747,0.4970528857983953
Zanthoxylum americanum,-87.78103,42.003278,gbif,2017-02-12,1453420173,10807677.716870252,0.47514421364707693
Zanthoxylum americanum,-94.72579,37.82731,gbif,2017-02-26,1585951515,11219076.057437332,1.5858204982590856
Zanthoxylum americanum,-73.880997,42.939168,gbif,2017-02-20,1453443724,10240062.082697319,-1.0572810819481224
