"","longitude","latitude","date","year","time_frame"
"886",-87.5146866667,31.5479366667,2019-03-10,2019,"T2"
"887",-82.5651212064,41.8090143615,2010-06-05,2010,"T2"
"888",-82.6280896652,41.9835888142,2018-07-28,2018,"T2"
"889",-82.556137307,41.9455318404,2019-02-26,2019,"T2"
"890",-82.598276375,41.9282814343,2009-07-30,2009,"T2"
"891",-82.4447023919,41.8758228198,2018-07-29,2018,"T2"
"892",-84.006675,39.769975,2019-02-03,2019,"T2"
"893",-81.9131450674,43.2127715358,2019-02-03,2019,"T2"
"894",-87.6413585529,42.6711018356,2018-11-23,2018,"T2"
"895",-87.634273,41.963294,2019-01-27,2019,"T2"
"896",-79.196608872,42.9332863966,2017-11-11,2017,"T2"
"897",-79.9182781966,43.2704555012,2016-11-04,2016,"T2"
"898",-87.6048941424,41.4013595166,2018-07-02,2018,"T2"
"899",-85.6048567873,43.0791052524,2019-01-13,2019,"T2"
"900",-81.1885061126,35.8992828257,2012-04-26,2012,"T2"
"901",-88.0592631921,41.2298262435,2019-01-04,2019,"T2"
"902",-87.9240253802,41.6902152633,2019-01-04,2019,"T2"
"903",-84.6133909499,39.3181194194,2018-12-19,2018,"T2"
"904",-88.40345772,41.35096913,2018-12-25,2018,"T2"
"905",-82.57204792,41.9753831086,2018-12-17,2018,"T2"
"906",-73.8390220852,40.9677451686,2018-12-10,2018,"T2"
"907",-87.830977,41.841113,2018-12-08,2018,"T2"
"908",-89.3171157778,41.196949,2018-10-03,2018,"T2"
"909",-87.8008155826,43.0891036572,2018-11-23,2018,"T2"
"910",-92.5195,34.845355,2018-11-27,2018,"T2"
"911",-82.6088038829,41.0238458436,2018-09-06,2018,"T2"
"912",-79.289751526,42.4077436895,2018-06-23,2018,"T2"
"913",-84.9503009953,38.205495051,2007-05-18,2007,"T2"
"914",-88.2225112778,41.3598632778,2018-09-05,2018,"T2"
"915",-89.570384,41.819905,2018-11-21,2018,"T2"
"916",-88.7984466389,41.3643646111,2018-09-03,2018,"T2"
"917",-88.7998580833,41.3642654167,2018-09-03,2018,"T2"
"918",-88.8001403611,41.3666496111,2018-09-03,2018,"T2"
"919",-79.1737873473,42.6827861158,2018-11-01,2018,"T2"
"920",-88.992616,42.347002,2018-07-23,2018,"T2"
"921",-79.3387300419,42.4495736921,2018-06-10,2018,"T2"
"922",-88.1830520556,41.3355026111,2018-08-29,2018,"T2"
"923",-88.1840896389,41.3335304167,2018-08-29,2018,"T2"
"924",-82.4427008998,41.9198234428,2003-08-23,2003,"T2"
"925",-83.2192163542,39.8819283662,2018-11-12,2018,"T2"
"926",-78.9602147557,39.7485446577,2018-11-06,2018,"T2"
"927",-86.8641283333,35.9435533333,2017-07-01,2017,"T2"
"928",-82.4913819511,41.889904521,2015-07-21,2015,"T2"
"929",-82.7626950789,41.7841196676,2015-07-20,2015,"T2"
"930",-89.1101150278,41.3347434722,2018-08-22,2018,"T2"
"931",-87.889182,41.827186,2018-10-27,2018,"T2"
"932",-92.5543060303,38.9700889587,2018-10-27,2018,"T2"
"933",-88.9195403889,41.3225936667,2018-08-15,2018,"T2"
"934",-81.91337,31.7221283333,2018-10-24,2018,"T2"
"935",-88.181376,41.800943,2018-10-24,2018,"T2"
"936",-88.2125718054,42.0315757301,2018-10-24,2018,"T2"
"937",-88.2125397866,42.0316688531,2018-10-24,2018,"T2"
"938",-88.5302111696,44.0605384411,2018-10-06,2018,"T2"
"939",-71.0673778877,42.3593143048,2018-10-23,2018,"T2"
"940",-87.7410912608,41.9804873178,2018-10-21,2018,"T2"
"941",-77.5915504099,39.3148414612,2013-05-17,2013,"T2"
"942",-82.4238944076,28.0574707009,2018-10-17,2018,"T2"
"943",-88.9956661995,41.3110255211,2018-08-10,2018,"T2"
"944",-89.3222797658,41.2112825762,2018-06-25,2018,"T2"
"945",-87.9825274678,41.6810157228,2018-10-14,2018,"T2"
"946",-92.6520769113,40.1786822314,2018-10-16,2018,"T2"
"947",-87.7367926018,40.208117148,2018-10-14,2018,"T2"
"948",-80.2828185231,43.0050834886,2018-10-11,2018,"T2"
"949",-89.017601,41.2812766944,2018-08-02,2018,"T2"
"950",-89.0194930833,41.2825889444,2018-08-01,2018,"T2"
"951",-89.0194701944,41.2825813056,2018-08-01,2018,"T2"
"952",-88.0851867873,43.0166618019,2018-10-09,2018,"T2"
"953",-73.6351412442,40.6574200471,2018-10-06,2018,"T2"
"954",-73.715438724,40.6343671734,2018-10-06,2018,"T2"
"955",-81.3578243336,42.8345879968,2018-10-03,2018,"T2"
"956",-89.0190429444,41.2792281944,2018-08-01,2018,"T2"
"957",-82.4678901448,41.8170803082,2018-09-27,2018,"T2"
"958",-82.7356093859,42.0415373454,2018-09-30,2018,"T2"
"959",-82.403498109,41.97457442,2018-09-26,2018,"T2"
"960",-87.2744189949,41.6164781107,2018-09-29,2018,"T2"
"961",-82.7159403378,42.0956388591,2018-09-28,2018,"T2"
"962",-78.6751678349,44.2983821089,2018-09-28,2018,"T2"
"963",-82.4442387359,41.8824974896,2018-09-27,2018,"T2"
"964",-90.428484,38.555897,2018-05-12,2018,"T2"
"965",-88.2766616192,44.2560331377,2018-09-26,2018,"T2"
"966",-79.9583510328,43.3567562329,2018-09-25,2018,"T2"
"967",-82.6790063068,41.7924955715,2018-09-22,2018,"T2"
"968",-88.0691176504,43.188603379,2018-09-24,2018,"T2"
"969",-89.542894066,43.1685216184,2018-09-08,2018,"T2"
"970",-80.1077305739,42.1857231781,2018-09-18,2018,"T2"
"971",-80.0143036625,42.1044292372,2018-09-18,2018,"T2"
"972",-82.2347455865,35.6221278278,2018-09-15,2018,"T2"
"973",-87.06296,41.659351,2015-08-07,2015,"T2"
"974",-87.7895783075,41.891190419,2018-09-13,2018,"T2"
"975",-88.2361919071,41.3860307922,2018-07-11,2018,"T2"
"976",-86.2589283333,39.9536633333,2018-09-10,2018,"T2"
"977",-83.0290875492,40.0618014532,2018-07-06,2018,"T2"
"978",-82.5034453483,41.8592222805,2018-09-08,2018,"T2"
"979",-87.1101178509,41.6475596745,2018-09-09,2018,"T2"
"980",-87.742135449,41.978290403,2018-09-08,2018,"T2"
"981",-71.09932088,42.40833852,2018-09-08,2018,"T2"
"982",-90.4230270386,38.5547981262,2018-09-06,2018,"T2"
"983",-86.6642456055,39.8739700317,2018-08-31,2018,"T2"
"984",-79.9857478754,43.2287943675,2018-07-19,2018,"T2"
"985",-90.988045,41.001775,2018-09-05,2018,"T2"
"986",-92.7866434214,44.9359982601,2018-09-05,2018,"T2"
"987",-89.9992082342,40.0778234645,2018-09-03,2018,"T2"
"988",-87.5262951555,41.6829294007,2018-09-03,2018,"T2"
"989",-82.2732466667,40.380845,2018-09-02,2018,"T2"
"990",-85.8964466667,35.0881033333,2018-09-01,2018,"T2"
"991",-92.7897552778,44.9381483333,2018-09-01,2018,"T2"
"992",-83.5532525911,41.0230251848,2018-09-01,2018,"T2"
"993",-85.3713884037,42.8716890288,2018-08-31,2018,"T2"
"994",-87.9339398,41.6912686,2018-08-27,2018,"T2"
"995",-87.5280976,41.6846592,2018-07-02,2018,"T2"
"996",-87.5707633333,41.65777,2018-08-29,2018,"T2"
"997",-71.1328430661,42.324567209,2018-08-29,2018,"T2"
"998",-79.4176514215,42.9940447475,2018-08-29,2018,"T2"
"999",-75.7600324907,45.2233782327,2017-10-10,2017,"T2"
"1000",-90.6952501676,38.550616702,2018-08-28,2018,"T2"
"1001",-85.6474990845,42.9112968445,2018-08-27,2018,"T2"
"1002",-88.1651630905,41.4860258997,2018-08-26,2018,"T2"
"1003",-89.2650997919,42.1093466739,2018-08-26,2018,"T2"
"1004",-93.6280283333,35.1766083333,2018-08-23,2018,"T2"
"1005",-88.3698308096,41.8397095241,2018-08-23,2018,"T2"
"1006",-86.5522722714,42.0027139457,2018-08-22,2018,"T2"
"1007",-81.1670119279,42.6094775977,2018-08-18,2018,"T2"
"1008",-87.5302433402,41.6811656358,2018-08-14,2018,"T2"
"1009",-89.5829606921,40.7614775892,2018-08-14,2018,"T2"
"1010",-88.2679366719,42.0651751603,2018-08-09,2018,"T2"
"1011",-90.1064559071,32.5135581185,2018-06-26,2018,"T2"
"1012",-77.45591881,37.52906715,2018-08-15,2018,"T2"
"1013",-88.1401014043,41.7055456641,2018-08-14,2018,"T2"
"1014",-90.6834226,38.0839513,2018-08-13,2018,"T2"
"1015",-92.5280539972,34.8466628976,2018-08-11,2018,"T2"
"1016",-93.3051376343,44.9513206482,2018-08-11,2018,"T2"
"1017",-84.9526977539,42.9959716797,2018-08-10,2018,"T2"
"1018",-83.1680445839,42.7995409118,2018-08-08,2018,"T2"
"1019",-88.0775561091,41.5792396618,2018-08-07,2018,"T2"
"1020",-87.9009248016,42.9578880598,2018-08-07,2018,"T2"
"1021",-89.31728,41.19669,2018-08-04,2018,"T2"
"1022",-84.3505992963,39.1074467225,2018-08-03,2018,"T2"
"1023",-82.2816739976,40.3768087363,2018-06-04,2018,"T2"
"1024",-78.4838280569,35.6291244635,2018-07-31,2018,"T2"
"1025",-88.2149116667,40.0865971667,2018-08-04,2018,"T2"
"1026",-87.578253,41.7832522,2018-07-31,2018,"T2"
"1027",-89.33414338,41.23975571,2018-08-03,2018,"T2"
"1028",-93.0510351,30.9430604,2018-07-29,2018,"T2"
"1029",-82.5318709997,41.9287876462,2018-07-22,2018,"T2"
"1030",-85.078105135,42.6089347992,2018-07-31,2018,"T2"
"1031",-89.0093383611,41.3180351111,2018-06-26,2018,"T2"
"1032",-81.8838558588,43.2493211869,2018-07-30,2018,"T2"
"1033",-84.1575659719,39.1678498965,2018-07-30,2018,"T2"
"1034",-82.5859405522,41.9548545714,2018-07-29,2018,"T2"
"1035",-84.0952791274,39.7516165115,2018-07-28,2018,"T2"
"1036",-83.839325,41.5541583333,2018-07-07,2018,"T2"
"1037",-89.0281524444,41.2952155833,2018-06-30,2018,"T2"
"1038",-85.540428074,36.652023284,2010-04-28,2010,"T2"
"1039",-86.2874225714,39.9070658628,2018-07-27,2018,"T2"
"1040",-82.4930124532,41.8773765834,2018-07-21,2018,"T2"
"1041",-86.1721558,32.2634149,2018-07-25,2018,"T2"
"1042",-87.831405,41.817422,2018-07-21,2018,"T2"
"1043",-82.5432950459,41.9936068537,2018-07-21,2018,"T2"
"1044",-79.7214961355,43.7313400652,2018-07-23,2018,"T2"
"1045",-85.5240166667,42.982875,2018-07-22,2018,"T2"
"1046",-82.5193702021,41.9801888639,2018-07-21,2018,"T2"
"1047",-80.0080402342,42.1507538345,2018-07-22,2018,"T2"
"1048",-82.5151931702,41.8924985135,2018-07-19,2018,"T2"
"1049",-82.4843260439,41.8192148878,2018-07-19,2018,"T2"
"1050",-82.5359818592,41.9517467864,2018-07-18,2018,"T2"
"1051",-82.5903444263,41.8685893597,2018-07-21,2018,"T2"
"1052",-82.5141243193,41.8238747292,2018-07-21,2018,"T2"
"1053",-82.581846015,41.8361924077,2018-07-21,2018,"T2"
"1054",-82.5018817326,41.8861190236,2018-07-21,2018,"T2"
"1055",-82.7538979885,41.6930702428,2018-07-18,2018,"T2"
"1056",-82.7711593227,41.7757908209,2018-07-18,2018,"T2"
"1057",-82.7889996538,41.6963086007,2018-07-18,2018,"T2"
"1058",-82.5272798265,41.8991870565,2018-07-17,2018,"T2"
"1059",-78.2124670626,44.2528816023,2018-07-20,2018,"T2"
"1060",-82.6983880358,41.7498723333,2018-07-18,2018,"T2"
"1061",-70.1449805,44.6687083333,2018-07-18,2018,"T2"
"1062",-86.691386,38.714957,2018-07-18,2018,"T2"
"1063",-86.5863883333,41.9215133333,2018-07-15,2018,"T2"
"1064",-87.578253,41.7832522,2018-07-10,2018,"T2"
"1065",-89.46152826,41.84847359,2018-07-11,2018,"T2"
"1066",-80.4495428924,42.7670037818,2018-07-15,2018,"T2"
"1067",-86.3068987616,42.3303031968,2018-07-12,2018,"T2"
"1068",-90.8475821757,38.7847662451,2018-07-12,2018,"T2"
"1069",-82.5054376177,41.9300770966,2018-07-08,2018,"T2"
"1070",-80.8046512306,41.9050659892,2018-07-11,2018,"T2"
"1071",-80.1909446822,42.173494966,2018-07-10,2018,"T2"
"1072",-88.246772,41.388198,2018-07-07,2018,"T2"
"1073",-80.1362720677,42.15015743,2018-07-09,2018,"T2"
"1074",-87.20541769,41.62257522,2018-07-08,2018,"T2"
"1075",-87.0776278333,41.6550116667,2018-07-06,2018,"T2"
"1076",-81.8838882446,41.4091682434,2018-07-06,2018,"T2"
"1077",-87.2050333333,41.625625,2018-07-06,2018,"T2"
"1078",-89.4378446662,43.0805086489,2018-07-06,2018,"T2"
"1079",-90.3071271015,38.3060834315,2018-07-05,2018,"T2"
"1080",-87.5912866667,41.811795,2018-07-05,2018,"T2"
"1081",-89.8785765,40.4006198,2015-07-28,2015,"T2"
"1082",-73.8950590548,41.6022617731,2016-07-18,2016,"T2"
"1083",-71.258663,42.364989,2017-09-25,2017,"T2"
"1084",-87.27599043,41.61476808,2018-07-05,2018,"T2"
"1085",-84.5731940401,33.9795590379,2018-07-05,2018,"T2"
"1086",-80.1772290315,42.1506934096,2018-07-05,2018,"T2"
"1087",-79.8819907312,43.3072899453,2017-06-09,2017,"T2"
"1088",-82.5197005297,41.9874471682,2018-06-13,2018,"T2"
"1089",-88.8664231197,41.3504660901,2018-06-06,2018,"T2"
"1090",-86.73075,36.1778866667,2018-06-30,2018,"T2"
"1091",-86.7309583333,36.1779366667,2018-06-30,2018,"T2"
"1092",-73.9812728779,40.6041066906,2018-06-29,2018,"T2"
"1093",-81.28375703,41.76110044,2018-06-29,2018,"T2"
"1094",-76.4677343759,38.9117204301,2018-06-28,2018,"T2"
"1095",-88.4688892309,41.900436203,2018-06-27,2018,"T2"
"1096",-77.2175952235,38.8002199055,2018-06-25,2018,"T2"
"1097",-80.1862764696,42.0530692693,2018-06-27,2018,"T2"
"1098",-89.9220784754,40.5758008361,2018-06-27,2018,"T2"
"1099",-82.4554388861,41.8480688838,2018-06-26,2018,"T2"
"1100",-86.73088,36.1781916667,2018-06-26,2018,"T2"
"1101",-82.6086835473,41.8335196758,2018-06-26,2018,"T2"
"1102",-87.7800639254,42.0025588386,2018-06-25,2018,"T2"
"1103",-83.1617828699,41.1400955272,2018-06-24,2018,"T2"
"1104",-83.1617828699,41.1400955272,2018-06-24,2018,"T2"
"1105",-82.6217589605,41.9334085449,2018-06-20,2018,"T2"
"1106",-88.3081581294,41.8655557064,2018-06-24,2018,"T2"
"1107",-93.2468483784,44.9150335696,2018-06-22,2018,"T2"
"1108",-87.740665041,41.9778148737,2018-06-22,2018,"T2"
"1109",-87.1769783333,41.6291466667,2018-06-22,2018,"T2"
"1110",-79.1722037165,42.6669020397,2018-06-11,2018,"T2"
"1111",-84.53104542,33.71549445,2018-06-21,2018,"T2"
"1112",-82.789487788,41.7835875017,2018-06-19,2018,"T2"
"1113",-89.2977419742,42.9636523805,2018-06-11,2018,"T2"
"1114",-79.137273355,42.8173130457,2018-06-19,2018,"T2"
"1115",-82.0614833292,41.2574175373,2018-06-19,2018,"T2"
"1116",-84.7447880265,40.1463083038,2018-06-18,2018,"T2"
"1117",-85.97818,35.87925,2018-06-16,2018,"T2"
"1118",-82.0615979099,41.2574036653,2018-06-15,2018,"T2"
"1119",-71.0869893619,42.4659731007,2018-06-14,2018,"T2"
"1120",-93.661675,35.1676533333,2018-06-11,2018,"T2"
"1121",-79.0346275705,42.7799805423,2018-06-11,2018,"T2"
"1122",-79.0381771802,42.7138297134,2018-06-11,2018,"T2"
"1123",-88.2287349044,41.4210071793,2018-05-25,2018,"T2"
"1124",-88.2404283144,41.3840803874,2018-05-25,2018,"T2"
"1125",-93.3259460584,44.970930554,2018-06-06,2018,"T2"
"1126",-87.831622,41.817544,2018-06-03,2018,"T2"
"1127",-71.1660627276,42.076179022,2018-06-05,2018,"T2"
"1128",-87.780153,42.003226,2018-06-02,2018,"T2"
"1129",-89.37117856,41.89931909,2018-06-02,2018,"T2"
"1130",-88.9600770549,42.2083495232,2018-06-02,2018,"T2"
"1131",-78.4886027543,35.6159046462,2018-06-01,2018,"T2"
"1132",-89.3564052656,41.8596244636,2018-06-01,2018,"T2"
"1133",-83.2753509715,36.2658474137,2018-06-01,2018,"T2"
"1134",-77.25360921,38.99637047,2018-05-30,2018,"T2"
"1135",-86.7439538096,33.5388912813,2018-05-31,2018,"T2"
"1136",-88.9392440021,41.3107493365,2018-05-22,2018,"T2"
"1137",-84.5866050851,33.9709487697,2018-05-22,2018,"T2"
"1138",-77.2987693544,38.8671560836,2018-05-20,2018,"T2"
"1139",-78.5696662671,35.938712989,2018-05-21,2018,"T2"
"1140",-73.965942016,40.604949366,2018-05-18,2018,"T2"
"1141",-73.8999212764,40.765367889,2018-05-18,2018,"T2"
"1142",-82.6051864887,41.7163921379,2018-04-28,2018,"T2"
"1143",-86.31480528,39.80543516,2018-05-17,2018,"T2"
"1144",-85.5145805545,42.8061948807,2018-05-17,2018,"T2"
"1145",-88.0815888333,41.50748,2018-05-16,2018,"T2"
"1146",-89.9900459872,38.837068691,2018-05-16,2018,"T2"
"1147",-85.01670331,42.9762007501,2011-06-06,2011,"T2"
"1148",-79.0152897474,42.61299693,2018-05-16,2018,"T2"
"1149",-77.3125918659,38.9115302764,2018-05-15,2018,"T2"
"1150",-84.5214388889,42.7083916667,2018-05-14,2018,"T2"
"1151",-82.4608868145,41.9533401672,2018-05-12,2018,"T2"
"1152",-82.4453143383,41.8489323086,2018-05-12,2018,"T2"
"1153",-82.3965588521,35.4939808169,2018-05-08,2018,"T2"
"1154",-82.5612272163,41.8646860036,2018-05-12,2018,"T2"
"1155",-77.5698068273,37.6250816184,2018-05-12,2018,"T2"
"1156",-87.78129684,42.00323343,2018-05-12,2018,"T2"
"1157",-73.9940361601,40.7475807369,2018-05-11,2018,"T2"
"1158",-73.9335188734,40.7126923288,2018-05-11,2018,"T2"
"1159",-79.2842853647,42.4176215148,2018-05-03,2018,"T2"
"1160",-82.6807476961,41.7513416691,2018-04-28,2018,"T2"
"1161",-91.1622215,37.1660936,2018-05-06,2018,"T2"
"1162",-85.8442372364,33.3928342816,2018-05-07,2018,"T2"
"1163",-74.63944132,40.26856295,2018-05-05,2018,"T2"
"1164",-92.51607946,34.84477267,2018-05-05,2018,"T2"
"1165",-92.52047536,34.84404161,2018-05-05,2018,"T2"
"1166",-73.8456569733,41.0539533992,2018-05-05,2018,"T2"
"1167",-82.5794521246,41.92470999,2018-04-30,2018,"T2"
"1168",-91.999275,35.5126033333,2018-05-04,2018,"T2"
"1169",-82.4933592965,41.954371717,2018-04-25,2018,"T2"
"1170",-85.37613457,34.97029676,2018-05-02,2018,"T2"
"1171",-81.441779,41.101445,2018-04-30,2018,"T2"
"1172",-82.5386367299,41.9296663537,2018-04-30,2018,"T2"
"1173",-87.6719165497,41.8439424795,2018-04-30,2018,"T2"
"1174",-82.68269616,41.61679186,2018-04-30,2018,"T2"
"1175",-86.8800874987,36.0740948422,2018-04-28,2018,"T2"
"1176",-79.3381562825,42.4665887105,2018-04-21,2018,"T2"
"1177",-80.7555452909,35.5115387486,2018-04-27,2018,"T2"
"1178",-89.33943197,41.85399709,2018-04-21,2018,"T2"
"1179",-87.8864085674,41.1479498338,2018-04-10,2018,"T2"
"1180",-90.404638,38.4712509,2012-05-22,2012,"T2"
"1181",-90.404638,38.4712509,2010-05-13,2010,"T2"
"1182",-87.208442688,41.6230137826,2016-07-24,2016,"T2"
"1183",-79.3723596822,42.4730390286,2018-03-17,2018,"T2"
"1184",-79.7191153549,43.6908899561,2018-03-10,2018,"T2"
"1185",-75.5147239344,45.207376854,2017-09-24,2017,"T2"
"1186",-88.99348744,41.31683409,2018-03-03,2018,"T2"
"1187",-90.9128146526,30.3453122126,2018-02-24,2018,"T2"
"1188",-81.2845587738,41.7603804683,2016-07-20,2016,"T2"
"1189",-82.5934908161,41.8665649475,2018-02-21,2018,"T2"
"1190",-79.8738075208,43.2428680895,2008-06-22,2008,"T2"
"1191",-90.8246066,38.4820731,2009-07-02,2009,"T2"
"1192",-79.1144027484,42.854985683,2014-06-08,2014,"T2"
"1193",-83.660985,42.270948,2018-01-09,2018,"T2"
"1194",-88.1725997925,41.3549957275,2018-01-29,2018,"T2"
"1195",-82.4899612035,41.9834143089,2001-09-30,2001,"T2"
"1196",-82.6911546353,41.7277930618,2003-05-21,2003,"T2"
"1197",-88.7171569738,42.0886977313,2016-06-09,2016,"T2"
"1198",-82.6291355884,41.6481291524,2003-05-22,2003,"T2"
"1199",-78.805103062,42.9680901483,2017-09-24,2017,"T2"
"1200",-80.0329583941,42.4881104539,2015-06-13,2015,"T2"
"1201",-71.1334388333,42.3267583333,2017-07-28,2017,"T2"
"1202",-80.2602036177,42.4919535124,2014-08-24,2014,"T2"
"1203",-90.9120736924,30.3471085383,2017-12-05,2017,"T2"
"1204",-88.1713166667,41.502225,2017-11-30,2017,"T2"
"1205",-79.1306223043,35.8883711332,2017-11-24,2017,"T2"
"1206",-90.81894,38.465554,2013-05-21,2013,"T2"
"1207",-82.4110781361,41.9013578948,2015-06-12,2015,"T2"
"1208",-82.688289526,41.9762446997,2016-06-01,2016,"T2"
"1209",-82.6934292135,41.7926271385,2010-06-17,2010,"T2"
"1210",-87.2041618824,41.6230879688,2017-09-19,2017,"T2"
"1211",-81.4782386897,42.6645234213,2017-10-14,2017,"T2"
"1212",-79.0585641132,35.8682639996,2017-10-10,2017,"T2"
"1213",-83.796136,40.057807,2017-09-30,2017,"T2"
"1214",-89.5936697342,43.1872384274,2017-09-29,2017,"T2"
"1215",-80.2645114124,43.0523539814,2017-10-01,2017,"T2"
"1216",-80.3242041544,43.1943921697,2017-10-01,2017,"T2"
"1217",-82.4610886103,41.8655943113,2017-10-01,2017,"T2"
"1218",-80.211153098,43.4303444263,2017-07-04,2017,"T2"
"1219",-82.7854292573,42.1254265777,2017-09-30,2017,"T2"
"1220",-79.5396773143,43.6115974645,2017-09-27,2017,"T2"
"1221",-80.5955565705,42.614774763,2017-09-21,2017,"T2"
"1222",-79.3469408824,42.5374567918,2017-08-29,2017,"T2"
"1223",-87.741199,41.978345,2017-09-17,2017,"T2"
"1224",-89.32902045,41.84574787,2017-09-13,2017,"T2"
"1225",-87.7411295661,41.9781674585,2017-09-12,2017,"T2"
"1226",-80.3754960611,43.0208815994,2017-09-11,2017,"T2"
"1227",-80.3777054701,43.034699916,2017-09-11,2017,"T2"
"1228",-80.3533690813,43.1678724077,2017-09-11,2017,"T2"
"1229",-80.3851076728,43.1049452613,2017-09-11,2017,"T2"
"1230",-82.6227217882,41.7696445918,2017-08-31,2017,"T2"
"1231",-82.4586552297,35.8057313787,2010-06-01,2010,"T2"
"1232",-80.80604951,41.90433537,2017-09-10,2017,"T2"
"1233",-80.2037446864,42.9821838061,2017-09-09,2017,"T2"
"1234",-79.9768445828,39.6459694114,2017-09-09,2017,"T2"
"1235",-87.2277755737,41.6186103821,2017-09-09,2017,"T2"
"1236",-86.6018206783,41.8755980531,2017-09-09,2017,"T2"
"1237",-84.8141795397,36.1208289649,2017-09-07,2017,"T2"
"1238",-84.3785783333,40.1503305,2017-09-05,2017,"T2"
"1239",-92.9036622052,34.4246925555,2017-08-27,2017,"T2"
"1240",-83.6040687561,41.0375098114,2017-08-22,2017,"T2"
"1241",-87.78014471,42.00252639,2017-08-21,2017,"T2"
"1242",-82.5796049146,41.9299294441,2017-08-12,2017,"T2"
"1243",-82.556350217,41.8223104514,2017-08-12,2017,"T2"
"1244",-80.2028492182,43.4905458922,2017-06-21,2017,"T2"
"1245",-92.2353179824,38.5909872129,2017-08-06,2017,"T2"
"1246",-83.8056945801,40.0609817505,2017-07-30,2017,"T2"
"1247",-87.8726283333,42.05365,2017-07-29,2017,"T2"
"1248",-87.5921633333,41.6502883333,2017-07-28,2017,"T2"
"1249",-79.8264456742,43.2228645295,2017-07-24,2017,"T2"
"1250",-86.80355,36.0908778333,2017-07-26,2017,"T2"
"1251",-86.803755,36.0909055,2017-07-26,2017,"T2"
"1252",-88.2257796003,43.0564907921,2017-07-24,2017,"T2"
"1253",-80.1678204838,42.0400137433,2017-07-18,2017,"T2"
"1254",-80.0848247852,42.133208436,2017-07-18,2017,"T2"
"1255",-80.0139279611,42.1161528143,2017-07-18,2017,"T2"
"1256",-79.8915006687,43.2065309538,2017-07-21,2017,"T2"
"1257",-81.0931070537,42.6266001674,2017-07-14,2017,"T2"
"1258",-89.8027416667,40.8258583333,2017-07-02,2017,"T2"
"1259",-87.2044616667,41.6239916667,2017-06-25,2017,"T2"
"1260",-81.4419444444,41.1538888889,2017-07-02,2017,"T2"
"1261",-81.9052123309,43.2445862991,2017-06-28,2017,"T2"
"1262",-81.0052622333,42.6199374692,2017-06-26,2017,"T2"
"1263",-89.8785765,40.4006198,2017-06-20,2017,"T2"
"1264",-90.027600369,41.9692631153,2017-06-03,2017,"T2"
"1265",-83.7944476953,40.0595506002,2017-06-17,2017,"T2"
"1266",-89.2697252304,42.1119484823,2017-06-13,2017,"T2"
"1267",-87.913109958,41.5190127193,2017-06-17,2017,"T2"
"1268",-81.2837216667,41.7610666667,2017-06-16,2017,"T2"
"1269",-86.3059116667,39.87516,2017-06-07,2017,"T2"
"1270",-87.0895660212,33.1268765311,2017-06-13,2017,"T2"
"1271",-87.9255151749,41.6880371395,2017-06-11,2017,"T2"
"1272",-92.6791094025,45.3184598959,2017-06-11,2017,"T2"
"1273",-89.003946,41.319348,2017-05-25,2017,"T2"
"1274",-87.78041528,42.0026059,2017-05-21,2017,"T2"
"1275",-92.2305303812,38.590775383,2017-05-11,2017,"T2"
"1276",-85.3776064609,34.9713621056,2017-05-02,2017,"T2"
"1277",-84.5798188333,33.9743185,2017-04-22,2017,"T2"
"1278",-77.2640118368,38.8296728275,2017-04-17,2017,"T2"
"1279",-90.9119714209,30.3471363616,2017-04-04,2017,"T2"
"1280",-80.138685488,42.0545572606,2017-03-11,2017,"T2"
"1281",-88.1566034403,43.0506362631,2017-03-05,2017,"T2"
"1282",-88.0647247716,43.1147672405,2017-03-05,2017,"T2"
"1283",-89.5250988007,40.9301638404,2017-02-28,2017,"T2"
"1284",-88.205956,41.36254,2017-02-26,2017,"T2"
"1285",-90.9129783333,30.3450283333,2017-02-11,2017,"T2"
"1286",-88.046754,41.818455,2017-01-10,2017,"T2"
"1287",-79.8902800775,43.2380165679,2016-06-28,2016,"T2"
"1288",-90.9140700102,30.3455643133,2016-12-12,2016,"T2"
"1289",-87.1101772785,41.6477329991,2016-07-16,2016,"T2"
"1290",-81.2837594748,41.7614688714,2006-07-10,2006,"T2"
"1291",-79.1425543358,42.9278410462,2015-10-05,2015,"T2"
"1292",-87.6103867777,42.0162869419,2016-09-05,2016,"T2"
"1293",-90.9116716667,30.3471916667,2016-10-25,2016,"T2"
"1294",-87.6306510531,41.6553006554,2016-10-12,2016,"T2"
"1295",-87.8312642555,41.0444720327,2016-07-10,2016,"T2"
"1296",-77.0608727326,38.72778027,2016-10-03,2016,"T2"
"1297",-85.3860855103,42.3984524082,2014-06-19,2014,"T2"
"1298",-80.4553162998,42.7665089201,2016-09-09,2016,"T2"
"1299",-87.7409791946,41.978052556,2016-08-24,2016,"T2"
"1300",-87.8283111659,41.9052172825,2016-08-14,2016,"T2"
"1301",-87.9876074244,43.0738541453,2016-08-04,2016,"T2"
"1302",-87.8342941684,41.9000627473,2016-08-07,2016,"T2"
"1303",-89.2780611111,42.1100416667,2016-07-17,2016,"T2"
"1304",-89.2686472222,42.1141583333,2016-07-17,2016,"T2"
"1305",-79.858714207,40.4180842005,2016-07-15,2016,"T2"
"1306",-78.0353181176,39.7355091686,2011-08-12,2011,"T2"
"1307",-77.7009184007,39.3152688817,2016-07-06,2016,"T2"
"1308",-88.282158,41.402628,2016-07-01,2016,"T2"
